objectid,Pulau,Pejabat,id_prov,Provinsi,id_kab,Kabupaten,Jenis Izin,Badan Usaha,Nama Perusahaan,Kode WIUP,Nomor SK,Berlaku,Berakhir,Tahapan,Luas (Ha),Komoditas,kode_golongan,kode_jnskom,Status CNC,Remark,kode_wil,Lokasi Tambang;;;;
PAGADEN BARAT, KAB. SUBANG, PROVINSI JAWA BARAT,;;;;
"KODE POS: 41252""";;;;
175969,JAWA DAN BALI,MENTERI,33,JAWA TENGAH,20,JEPARA,WIUP,CV,ILHAM JAYA ABADI,1233205122021004,,,,PENCADANGAN,7.4,ANDESIT,5,12,,,,DESA TANJUNG KEC PAKIS AJI KAB JEPARA;;;;
"175971,SUMATERA,MENTERI,17,BENGKULU,08,KEPAHIANG,WIUP,CV,YACOF MIRI,1117085472021001,,,,PENCADANGAN,1.45,PASIR,5,47,,,,""DESA LUBUK PENYAMUN, KEC. MERIGI, KAB. KEPAHIANG, PROV. BENGKULU""";;;;
"175972,SUMATERA,GUBERNUR,16,SUMATERA SELATAN,01,KAB. OGAN KOMERING ULU,IUP,CV,PUTRA AGUNG,2116014402021043,12540002111930004                                                                                   ,2023-08-08,2028-08-07,OPERASI PRODUKSI,35.55,BATU GAMPING UNTUK INDUSTRI,6,09,CNC,,,""DESA BEDEGUNG, KECAMATAN SEMIDANG AJI""";;;;
"175973,JAWA DAN BALI,GUBERNUR,32,JAWA BARAT,05,KAB. GARUT,IUP,PT,KORDON PUTRA TAMPOMAS,1232055402021001,02200012704130001                                                                                   ,2024-03-01,2029-03-01,OPERASI PRODUKSI,64.8,KERIKIL BERPASIR ALAMI (SIRTU),5,40,CNC,,,""KECAMATAN BANYURESMI, KABUPATEN GARUT, PROVINSI JAWA BARAT""";;;;
"175977,JAWA DAN BALI,MENTERI,35,JAWA TIMUR,16,MOJOKERTO,WIUP,CV,ALAM JAYA PUTRA,1235165192021002,02/AJP/WIUP/III/2021,2021-05-05,,PENCADANGAN,12.67,TANAH URUG,5,19,,,,""DESA PAREGAN, KEC. JETIS""";;;;
175978,JAWA DAN BALI,MENTERI,33,JAWA TENGAH,24,KENDAL,WIUP,CV,SINAR HUSADA GROUP,1233245402021003,PERMOHONAN ID 2903,,,PENCADANGAN,11.4,KERIKIL BERPASIR ALAMI,5,40,,,,DESA SIDOMUKTI KEC WELERI;;;;
"175981,SUMATERA,MENTERI,21,KEPULAUAN RIAU,02,KARIMUN,WIUP,PT,SIJORI MINERAL INTERNASIONAL,1121025462021038,005/SMI-DIR/III/2021,2021-05-08,,PENCADANGAN,940.5,PASIR LAUT,5,46,,,,""PERAIRAN LAUT 4-12 MIL LAUT DARI GARIS PANTAI DESA PASIR PANJANG, KEC. MERAL BARAT""";;;;
175983,SUMATERA,MENTERI,15,JAMBI,01,KAB. KERINCI,WIUP,CV,PUSAKO LEMPO,1115015402021001,,,,PENCADANGAN,5.0,KERIKIL BERPASIR ALAMI (SIRTU),5,40,,,,DESA KEBUN BARU;;;;
175984,JAWA DAN BALI,MENTERI,33,JAWA TENGAH,02,BANYUMAS,WIUP,CV,BUMI SEJAHTERA ABADI,1233025192021002,,,,PENCADANGAN,7.18,TANAH URUG,5,19,,,,RAWAHENG;;;;
"175985,JAWA DAN BALI,MENTERI,35,JAWA TIMUR,13,KABUPATEN PROBOLINGGO,WIUP,CV,MELANGKAH MAJU,1235135022021002,T-561/MB.O3/DJB.P/2021,2021-08-18,,PENCADANGAN,9.94,TRAS,5,02,,,,""DESA PATALAN, KEC. WONOMERTO""";;;;
175986,JAWA DAN BALI,MENTERI,35,JAWA BARAT,03,TRENGGALEK,WIUP,PT,DUTA BUMI LESTARI,1235035182021001,,,,PENCADANGAN,11.23,TANAH LIAT,5,18,,,,DESA PARAKAN;;;;
"175989,JAWA DAN BALI,Gubernur,35,JAWA TIMUR,20,KAB. MAGETAN,IUP,CV,RESTU BUMI NUSANTARA,1235205402021007,12810003202840006,2024-09-23,2029-09-22,OPERASI PRODUKSI,22.97,Kerikil Berpasir Alami (Sirtu),5,40,CNC,,,""DESA KARAS, KECAMATAN KARAS, KABUPATEN MAGETAN, PROVINSI JAWA TIMUR, INDONESIA""";;;;
175991,SUMATERA,MENTERI,15,JAMBI,06,KAB. TANJUNG JABUNG BARAT,WIUP,PT,MULIA INDOPRAKARSA,1115065122021002,,,,PENCADANGAN,48.01,ANDESIT,5,12,,,,DESA SUBAN;;;;
"175992,JAWA DAN BALI,MENTERI,36,BANTEN,03,KAB. TANGERANG,IUP,PT,BERKAT SAUDARA MANDIRI,1116024052021002,1442/1/IUP/PMDN/2021                                                                                ,2021-11-11,2028-11-11,EKSPLORASI,49.0,PASIR KUARSA,6,11,CNC,,,""JALAN BOULEVARD PERMATA MEDANG B-II/B-15, KEL. MEDANG, KEC. PAGEDANGAN, KAB. TANGERANG, PROV. BANTEN""";;;;
175993,SUMATERA,MENTERI,16,SUMATERA SELATAN,10,OGAN ILIR,WIUP,PT,BUMI MUARA ENIM MEMANGGIL,1116105192021004,,,,PENCADANGAN,50.0,TANAH URUG,5,19,,,,TANJUNG MIRING;;;;
175994,SUMATERA,MENTERI,21,KEPULAUAN RIAU,02,KARIMUN,WIUP,PT,TUAH ENERGI KARIMUN,1121025462021001,,,,PENCADANGAN,490.0,PASIR LAUT,5,46,,,,PERAIRAN MORO;;;;
175995,KALIMANTAN,MENTERI,62,KALIMANTAN TENGAH,03,KAPUAS,WIUP,PT,GLOBAL SAMBA SEJAHTERA,1362034052021015,,,,PENCADANGAN,1000.0,PASIR KUARSA,6,11,,,,DESA HUMBANG RAYA KEC MANTANGAI;;;;
175996,KALIMANTAN,MENTERI,62,KALIMANTAN TENGAH,03,KAPUAS,WIUP,PT,GLOBAL SAMBA SEJAHTERA,1362034052021311,,,,PENCADANGAN,1000.0,PASIR KUARSA,6,11,,,,DESA HUMBANG RAYA KEC MANTANGAI;;;;
175998,JAWA DAN BALI,MENTERI,35,JAWA TIMUR,00,GRESIK,WIUP,PT,MINERALINDO SUKSES MANDIRI,1200005462021003,,,,PENCADANGAN,5000.0,PASIR LAUT,5,46,,,,PERAIRAN PULAU BAWEAN KEC TAMBAK KAB. GRESIK;;;;
"175999,SUMATERA,MENTERI,19,KEPULAUAN BANGKA BELITUNG,02,KAB. BELITUNG,IUP,PT,SINAR INDAH SELARAS,3119022112014017,1097/1/IUP/PMDN/2022,2022-09-21,2041-10-22,OPERASI PRODUKSI,5015.0,TIMAH,2,11,CNC-12,,,""AIR SERUK, SIJUK""";;;;
"176000,JAWA DAN BALI,MENTERI,32,JAWA BARAT,11,SUMEDANG,WIUP,PT,ASA SUKSES AMANAH,1232115402021001,,,,PENCADANGAN,40.0,TANAH URUG,5,40,,,,""DESA UNGKAL, KECAMATAN CONGGEANG, KABUPATEN SUMEDANG""";;;;
"176001,KALIMANTAN,MENTERI,64,KALIMANTAN TIMUR,02,KAB. KUTAI KARTANEGARA,IUP,PT,SILIKA KENCANA ENERGI,1364024052021014,1459/1/IUP/PMDN/2021                                                                                ,2021-11-11,2028-11-11,EKSPLORASI,100.0,PASIR KUARSA,6,11,CNC,,,""KECAMATAN SAMBOJA, KABUPATEN KUTAI KARTANEGARA, PROVINSI KALIMANTAN TIMUR""";;;;
176002,SUMATERA,Gubernur,18,LAMPUNG,08,KAB. WAY KANAN,IUP,PT,BINTANG INSANA GAZWAH,1118085122021001,500.16.7.2/2957/V.16/2024,2024-09-05,2029-09-05,OPERASI PRODUKSI,21.6,Andesit,5,12,CNC,,,KECAMATAN BLAMBANGAN UMPU KABUPATEN WAY KANAN;;;;
"176003,KALIMANTAN,MENTERI,62,KALIMANTAN TENGAH,13,KAB. BARITO TIMUR,IUP,PT,KUARSA PRIMA INDONESIA,1362134052021001,1460/1/IUP/PMDN/2021                                                                                ,2021-11-11,2028-11-11,EKSPLORASI,149.0,PASIR KUARSA,6,11,CNC,,,""KECAMATAN PAJU EPAT, KABUPATEN BARITO TIMUR, PROVINSI KALIMANTAN TENGAH""";;;;
"176005,JAWA DAN BALI,MENTERI,35,JAWA TIMUR,12,SIITUBONDO,WIUP,CV,AZAZYA,1235125022021001,,,,PENCADANGAN,23.08,TRAS,5,02,,,,""KOTAKAN, SITUBONDO""";;;;
"176006,JAWA DAN BALI,Menteri,32,JAWA BARAT,09,KAB. CIREBON,IUP,PT,INDOCEMENT TUNGGAL PRAKARSA,1232095022021001,988/1/IUP/PMDN/2021,2021-09-23,2026-09-23,EKSPLORASI,15.0,Tras,5,02,CNC,,,""KECAMATAN DUKUPUNTANG, KABUPATEN CIREBON, PROVINSI JAWA BARAT""";;;;
"176007,JAWA DAN BALI,MENTERI,33,JAWA TENGAH,09,BOYOLALI,WIUP,CV,RISKY KUSUMA WIJAYA,1233095192021010,,,,PENCADANGAN,6.44,TANAH URUG,5,19,,,,""DESA GUNUNG, KEC. SIMO, KAB. BOYOLALI, PROV. JAWA TENGAH""";;;;
176013,KALIMANTAN,MENTERI,61,KALIMANTAN BARAT,05,SINTANG,WIUP,PT,MAJU MERDEKA JAYA,1361055392021002,,,,PENCADANGAN,49.67,PASIR PASANG,5,39,,,,;;;;
176420,SUMATERA,MENTERI,21,KEPULAUAN RIAU,02,KARIMUN,WIUP,PT,SEMESTA ALAM BERTUAH,1121025462021011,,,,PENCADANGAN,198.4,PASIR LAUT,5,46,CNC,,,;;;;
"176425,SUMATERA,GUBERNUR,13,SUMATERA BARAT,05,KAB. PADANG PARIAMAN,IUP,PT,BUMI ENERGI NUSANTARA,1113055402021002,120500020179400004                                                                                  ,2022-12-29,2027-12-29,OPERASI PRODUKSI,14.23,KERIKIL BERPASIR ALAMI (SIRTU),5,40,CNC,,,""KORONG SEKAYAN NAGARI PASIE LAWEH , KECAMATAN LUBUK ALUNG , KABUPATEN PADANG PARIAMAN.""";;;;
"176430,JAWA DAN BALI,MENTERI,35,JAWA TIMUR,14,KAB. PASURUAN,IUP,PT,SUMBER GUNUNG GALIAN,2235145122021149,884/1/IUP/PMDN/2021                                                                                 ,2021-09-02,2026-09-02,OPERASI PRODUKSI,21.0,ANDESIT,5,12,CNC,,,""DESA BENERWOJO, KECAMATAN KEJAYAN, KABUPATEN PASURUAN, PROVINSI JAWA TIMUR""";;;;
"176437,JAWA DAN BALI,GUBERNUR,35,JAWA TIMUR,03,TRENGGALEK,WIUP,PT,SELOGIRI MULIARAYA,2235034252021065,15.19/81/III/2020,2020-03-08,,EKSPLORASI,6.2,FELDSPAR,4,25,CNC,,,""DESA NGRAYUNG DAN SUGIHAN, KEC. GANDUSARI DAN KAMPAK, TRENGGALEK""";;;;
"176445,JAWA DAN BALI,GUBERNUR,35,JAWA TIMUR,12,SITUBONDO,WIUP,PT,ANINDYA MAKMUR SENTOSA,2235125402021076,15.19/160/XI/2020,2020-11-01,,EKSPLORASI,160.85,SIRTU,5,40,,,,""DESA BANYUPUTIH, KEC. BANYUPUTIH, KAB. SITUBONDO""";;;;
"176446,SUMATERA,MENTERI,21,KEPULAUAN RIAU,""04,04"",""KAB. LINGGA,KAB. LINGGA"",IUP,PT,MINERA ADHI SATYA UTAMA,1121044052021004,932/1/IUP/PMDN/2021                                                                                 ,2021-09-17,2028-09-17,EKSPLORASI,776.4,PASIR KUARSA,6,11,CNC,,,""DESA BELUNGKUR, KECAMATAN LINGGA TIMUR, ";;;;
"KABUPATEN LINGGA, PROVINSI KEPULAUAN RIAU,""";;;;
"177262,KALIMANTAN,GUBERNUR,62,KALIMANTAN TENGAH,03,KAPUAS,IUP,CV,CIPTA KARYA MANDIRI,2362036052021001,570/182/DESDM-IUPOP/XII/DPMPTSP-2020,2020-12-07,2030-12-07,OPERASI PRODUKSI,50.0,PASIR KUARSA,6,05,CNC,,,""MANTANGAI, KAPUAS, KALIMANTAN TENGAH""";;;;
177273,JAWA DAN BALI,MENTERI,32,JAWA BARAT,17,BANDUNG BARAT,WIUP,PT,INDOKAWA ROCKLINE,1232176092021001,648/MB.03/DJB.P/2021,,,PENCADANGAN,5.2,BATU GAMPING UNTUK INDUSTRI,6,09,,,,PADALARANG BANDUNG BARAT;;;;
177274,JAWA DAN BALI,MENTERI,33,JAWA TENGAH,17,REMBANG,WIUP,CV,SARI BUMI PUTRA,1233175122021003,,,,PENCADANGAN,26.4,ANDESIT,5,12,,,,DESA SAMBONG SEDAN REMBANG JAWA TENGAH;;;;
177275,SUMATERA,MENTERI,13,SUMATERA BARAT,02,KAB. SOLOK,WIUP,PT,KUANSING MINERAL SEJAHTERA,1113025402021002,,,,PENCADANGAN,,SIRTU,5,40,,,,AIR DINGIN LEMBAH GUMANTI SOLOK SUMATERA BARAT;;;;
"177276,SUMATERA,MENTERI,16,SUMATERA SELATAN,03,KAB. MUARA ENIM,WIUP,PT,BUMI MUARA ENIM MEMANGGIL,1116035192021005,,,,PENCADANGAN,400.0,TANAH URUG,5,19,,,,""DESA HARAPAN JAYA, MUARA ENIM, SUMSEL""";;;;
177277,SUMATERA,MENTERI,17,BENGKULU,03,KAB. BENGKULU UTARA,IUP,CV,ALIRAN TELATANG JAYA,2117035402017220,1776/1/IUP/PMDN/2021                                                                                ,2021-12-13,2026-12-13,OPERASI PRODUKSI,20.03,KERIKIL BERPASIR ALAMI (SIRTU),5,40,CNC,,,DESA KOTA LEKAT KECAMATAN HULU PALIK KABUPATEN BENGKULU UTARA PROVINSI BENGKULU;;;;
177280,JAWA DAN BALI,MENTERI,32,JAWA BARAT,11,SUMEDANG,WIUP,PT,WIYASA SEJAHTERA BERSAMA,1232115192021001,,,,PENCADANGAN,9.9,TANAH URUG,5,19,,,,NANJUNGWANGI SURIAN SUMEDANG ;;;;
"177281,SUMATERA,MENTERI,19,KEPULAUAN BANGKA BELITUNG,02,BELITUNG,WIUP,PT,ALDITA KWARSAINDO MAKMUR,1119026112021001,,,,PENCADANGAN,363.0,PASIR KUARSA,6,11,,,,""MEMBALONG, BELITUNG""";;;;
177282,SUMATERA,MENTERI,17,BENGKULU,02,REJANG LEBONG,WIUP,PT,RAMA RINDA PRATAMA,1117025362021001,,,,PENCADANGAN,15.8,BATU KALI,5,36,,,,KARANG BARU PADANG ULAK TANDING REJANG LEBONG;;;;
"177283,JAWA DAN BALI,MENTERI,32,JAWA BARAT,01,KAB. BOGOR,IUP,PT,SOFA NUGRAHA,3232015122014003,1980/1/IUP/PMDN/2021                                                                                ,2021-12-29,2026-12-28,OPERASI PRODUKSI,12.2,ANDESIT,5,12,CNC,,,""BLOK GUNUNG HEULANG, DESA DAGO, KECAMATAN PARUNG PANJANG""";;;;
177284,JAWA DAN BALI,MENTERI,33,JAWA TENGAH,16,BLORA,WIUP,CV,SELO BUMI BERKAH,1233164402021002,,,,PENCADANGAN,18.0,BATU GAMPING UNTUK INDUSTRI,6,09,,,,JURANG REJO DAN GANDU BOGOREJO BLORA;;;;
"177285,SULAWESI,GUBERNUR,72,SULAWESI TENGAH,06,KAB. MOROWALI,IUP,PT,DAMPALA SEJAHTERA BERSAMA,1472065402021001,12150004206640018                                                                                   ,2023-09-22,2028-09-22,OPERASI PRODUKSI,12.55,KERIKIL BERPASIR ALAMI (SIRTU),5,40,CNC,,,""KECAMATAN BAHODOPI, KABUPATEN MOROWALI, PROVINSI SULAWESI TENGAH""";;;;
"177288,JAWA DAN BALI,GUBERNUR,35,JAWA TIMUR,18,KAB. NGANJUK,IUP,KOPERASI,KODAP SIRKAH JAYA,1235185402021001,12270001019330028                                                                                   ,2024-08-19,2029-08-19,OPERASI PRODUKSI,857.05,KERIKIL BERPASIR ALAMI (SIRTU),5,40,CNC,,,""DESA NGADIPIRO, KECAMATAN WILANGAN, KABUPATEN NGANJUK""";;;;
"177289,KALIMANTAN,MENTERI,62,KALIMANTAN TENGAH,03,KAPUAS,WIUP,PT,GLOBAL KAPUAS BORNEO,1362036112021017,,,,PENCADANGAN,4998.0,PASIR KUARSA,6,11,,,,""DESA HUMBANG RAYA, KAB. KAPUAS, KALIMANTAN TENGAH""";;;;
"177291,SUMATERA,MENTERI,21,KEPULAUAN RIAU,02,KARIMUN,WIUP,PT,CANASRTA MITRA INDUSTRI,1121025462021014,,,,PENCADANGAN,470.0,PASIR LAUT,5,46,,,,""DES BURU, KEC BURU, KAB KARIMUN""";;;;
177293,SUMATERA,MENTERI,21,KEPULAUAN RIAU,02,KARIMUN,WIUP,PT,ANUGRAH CAHAYA SUKSES,1121025462021015,,,,PENCADANGAN,701.0,PASIR LAUT,5,46,,,,;;;;
177294,JAWA DAN BALI,MENTERI,35,JAWA TIMUR,08,LUMAJANG,WIUP,CV,MUSTIKA ABADI,1235085402021006,,,,PENCADANGAN,17.02,KERIKIL BERPASIR ALAMI (SIRTU),5,40,,14/07/2021 10:15:31,,DESA PASRUJAMBE KECAMATAN PASRUJAMBE;;;;
"177295,SULAWESI,MENTERI,72,SULAWESI TENGAH,12,KABUPATEN MOROWALI UTARA,WIUP,PT,GEMILANG BATU KOLO,1472126092021001,,,,PENCADANGAN,98.6,BATU GAMPING UNTUK INDUSTRI,6,09,,09/07/2021 11:38:46,,""DESA KOLO ATAS, KECAMATAN MAMOSALATO""";;;;
"177296,SUMATERA,MENTERI,18,LAMPUNG,05,KAB. TULANG BAWANG,IUP,PT,NUSANTARA ADIDAYA INVESTAMA,1118056052021001,1140/1/IUP/PMDN/2021                                                                                ,2021-10-19,2028-10-19,EKSPLORASI,90.36,PASIR KUARSA,6,11,CNC,,,""KECAMATAN GEDUNG MENENG, KABUPATEN TULANG BAWANG, PROVINSI LAMPUNG""";;;;
177297,JAWA DAN BALI,MENTERI,35,JAWA TIMUR,08,LUMAJANG,WIUP,CV,MUSTIKA ABADI,1235085402021007,,,,PENCADANGAN,26.21,KERIKIL BERPASIR ALAMI (SIRTU),5,40,,13/07/2021 09:20:06,,DAS MUJUR DESA PASRUJAMBE KEC. PASRUJAMBE;;;;
"177299,SUMATERA,MENTERI,21,KEPULAUAN RIAU,03,NATUNA,WIUP,PT,INDO PRIMA KARISMA JAYA,1121036112021001,050/IKJ-NTN/Per.WIUP/IV/2021,2021-04-14,,PENCADANGAN,1837.5,PASIR KUARSA,6,11,,,,""DESA KELARIK DAN GUNUNG DURIAN, KEC. BUNGURAN UTARA""";;;;
"177305,JAWA DAN BALI,MENTERI,35,JAWA TIMUR,12,SITUBONDO,WIUP,PT,BASMI KORUPTOR UANG RAKYAT,1235125392021001,,,,PENCADANGAN,53.86,SIRTU,5,39,,,,""DESA BANYUPUTIH, KECAMATAN BANYUPUTIH""";;;;
"177308,JAWA DAN BALI,MENTERI,33,JAWA TENGAH,07,WONOSOBO,WIUP,CV,JOGLOSEMAR PURNAMAJAYA PERKASA,1233075402021001,,,,PENCADANGAN,3.55,KERIKIL BERPASIR ALAMI (SIRTU),5,40,,,,""DESA SAWANGAN, JLAMPRANG, WONOKERTO, KEC. LEKSONO, KAB. WONOSOBO, PROV. JAWA TENGAH""";;;;
"177310,JAWA DAN BALI,MENTERI,33,JAWA TENGAH,22,SEMARANG,WIUP,CV,PURNAMA KARYA SAKTI,1233225122021003,,,,PENCADANGAN,5.02,ANDESIT,5,12,,,,""Desa Wringinputih, Kecamatan Bergas""";;;;
"177311,JAWA DAN BALI,MENTERI,35,JAWA TIMUR,26,BANGKALAN,WIUP,PT,HIDUP MULIA BAHAGIA,1235265442021049,,,,PENCADANGAN,90.34,BATU GAMPING,5,44,,,,""Desa Soket Laok dan Bajeman, Kecamatan Tragah""";;;;
"177312,JAWA DAN BALI,MENTERI,35,JAWA TIMUR,12,SITUBONDO,WIUP,PT,ANTI BEGAL RAKYAT,1235125402021002,,,,PENCADANGAN,16.26,KERIKIL BERPASIR ALAMI (SIRTU),5,40,,,,""Desa Sumberpinang dan Sumber Anyar, Kecamatan Mlandingan""";;;;
"177317,SUMATERA,MENTERI,21,KEPULAUAN RIAU,02,KARIMUN,WIUP,PT,ANUGRAH CAHAYA SUKSES,1121025462021039,012/PT.ACS/KRM/WIUP/IV/2021,2021-04-26,,PENCADANGAN,487.0,PASIR LAUT,5,46,,,,""PERAIRAN LAUT 2-3 MIL LAUT DARI GARIS PANTAI DESA MORO, KEC. MORO""";;;;
177318,KALIMANTAN,MENTERI,62,KALIMANTAN TENGAH,03,KAB. KAPUAS,IUP,PT,MENDAWAI BORNEO SEJATI,1362036112021018,969/1/IUP/PMDN/2021                                                                                 ,2021-09-21,2028-09-21,EKSPLORASI,1000.0,PASIR KUARSA,6,11,CNC,,,DESA BAGUGUS;;;;
177321,SUMATERA,Gubernur,15,JAMBI,01,KAB. KERINCI,IUP,PT,PUTRA MAHKOTA KERINCI,1115015402021002,17112300721680001,2024-04-03,2029-04-03,OPERASI PRODUKSI,5.0,Kerikil Berpasir Alami (Sirtu),5,40,CNC,,,;;;;
"177324,SUMATERA,MENTERI,21,KEPULAUAN RIAU,02,KARIMUN,WIUP,PT,REZEKI ALAM RIAU JAYA,1121025462021040,596/MB.03/DJB/WIUP/2021,2021-11-09,,PENCADANGAN,495.67,PASIR LAUT,5,46,,,,""PERAIRAN LAUT 4-12 MIL LAUT DARI GARIS PANTAI DESA PASIR PANJANG, KEC. MERAL BARAT""";;;;
177325,SUMATERA,GUBERNUR,17,BENGKULU,02,KAB. REJANG LEBONG,IUP,PT,TAN IRON INDONESIA,1117025402021004,1205009604410002                                                                                    ,2023-03-31,2028-03-31,OPERASI PRODUKSI,14.93,KERIKIL BERPASIR ALAMI (SIRTU),5,40,CNC,,,DESA TANJUNG SANAI 1 DAN 2 KECAMATAN PADANG ULAK TANDING KABUPATEN REJANG LEBONG PROVINSI BENGKULU;;;;
177326,SULAWESI,Menteri,74,SULAWESI TENGGARA,01,KAB. KOLAKA,IUP,PT,SURIA LINTAS GEMILANG,3474012122014013,1461/1/IUP/PMDN/2021,2021-11-10,2031-07-05,OPERASI PRODUKSI,760.0,Nikel,2,12,CNC-6,,,DESA SOPURA;;;;
"177327,SUMATERA,MENTERI,12,SUMATERA UTARA,02,KAB. TAPANULI UTARA,WIUP,CV,MILITAN,1112025332021001,,,,PENCADANGAN,8.1,BATU GUNUNG QUARRY BESAR,5,33,,,,""DESA PARDOMUAN NAINGGOLAN, KECAMATAN PAHAE JAE""";;;;
177329,JAWA DAN BALI,GUBERNUR,32,JAWA BARAT,15,KAB. KARAWANG,IUP,PT,MAS PUTIH BELITUNG,1232156092021001,81201102219480006                                                                                   ,2024-01-26,2044-01-26,OPERASI PRODUKSI,39.83,BATU GAMPING UNTUK INDUSTRI,6,09,CNC,,,KECAMATAN PANGKALAN;;;;
"177330,JAWA DAN BALI,MENTERI,35,JAWA TIMUR,21,NGAWI,WIUP,PT,FLASH ENTERTAINMENT INDONESIA,1235215192021001,,,,PENCADANGAN,27.17,TANAH URUG,5,19,,,,""Desa Kasreman, Kecamatan Kasrema""";;;;
"177332,SUMATERA,GUBERNUR,14,RIAU,02,KAB. INDRAGIRI HULU,IUP,PT,USUL TAMBANG MANDIRI,1114025122021002,12660003009610005                                                                                   ,2024-10-28,2029-10-27,OPERASI PRODUKSI,30.73,ANDESIT,5,12,CNC,,,""DESA USUL, KEC. BATANG GANSAL, KAB. INDRAGIRI HULU""";;;;
"177333,JAWA DAN BALI,MENTERI,33,JAWA TENGAH,02,BANYUMAS,WIUP,CV,DILUF PUTRA,1233025152021001,T-435/MB.03/DJB.P/2021,2021-08-09,,PENCADANGAN,5.0,BASALT,5,15,,,,""DESA PENGADEGAN, KEC WANGON, KAB BANYUMAS, JAWA TENGAH""";;;;
"177334,JAWA DAN BALI,MENTERI,35,JAWA TIMUR,12,SITUBONDO,WIUP,CV,PASIR JAYA UTAMA,1235125192021002,,,,PENCADANGAN,13.36,TANAH URUG,5,19,,,,""DESA PANJI KIDUL, KEC. PANJI, KAB. SITUBONDO""";;;;
177339,KALIMANTAN,GUBERNUR,62,KALIMANTAN TENGAH,01,KAB. KOTAWARINGIN BARAT,IUP,PT,ALFATH KARYA MANDIRI,1362016112021001,12820005419090005                                                                                   ,2024-12-20,2034-12-20,OPERASI PRODUKSI,490.9,PASIR KUARSA,6,11,CNC,,,DESA SUNGAI PULAU KEC. PANGKALAN BANTENG DAN KEL. KUMAI HULU KEC. KUMAI;;;;
"177340,SUMATERA,MENTERI,21,KEPULAUAN RIAU,04,KAB. LINGGA,IUP,PT,BUMINDO SUMBER PRATAMA,1121046112021001,1147/1/IUP/PMDN/2021                                                                                ,2021-10-19,2028-10-19,EKSPLORASI,2517.0,PASIR KUARSA,6,11,CNC,,,""DESA TINJUL DAN DESA SUNGAI HARAPAN, KECAMATAN SINGKEP BARAT, KABUPATEN LINGGA, PROVINSI KEPULAUAN RIAU""";;;;
177342,JAWA DAN BALI,MENTERI,33,JAWA TENGAH,28,TEGAL,WIUP,CV,KARYA TAMA PERKASA,1233285122021001,,,,PENCADANGAN,24.0,ANDESIT,5,12,,,,;;;;
"177343,SUMATERA,MENTERI,16,SUMATERA SELATAN,03,KAB. MUARA ENIM,WIUP,PT,BUMI MUARA ENIM MEMANGGIL,1116035192021006,072/Ext/P-WIUP/PT. BMM/V/2021,2021-05-25,,PENCADANGAN,40.0,TANAH URUG,5,19,,,,""DESA SUKAMERINDU, KEC. LUBAI""";;;;
"177345,SUMATERA,GUBERNUR,13,SUMATERA BARAT,03,KAB. SIJUNJUNG,IUP,CV,TALANG MALINTANG,1113036092021001,02980102320260006                                                                                   ,2023-11-24,2028-11-24,OPERASI PRODUKSI,23.0,BATU GAMPING,5,44,CNC,,,""NAGARI SIAUT, KECAMATAN KAMANG BARU, KABUPATEN SIJUNJUNG PROVINSI SUMATERA BARAT""";;;;
"177346,JAWA DAN BALI,MENTERI,34,DAERAH ISTIMEWA YOGYAKARTA,03,GUNUNGKIDUL,WIUP,PT,LINTANG BUMI SEJAHTERA,1234035122021002,T-283/MB.03/DJB.P/2021,2021-08-04,,PENCADANGAN,25.0,ANDESIT,5,12,,,,""DESA WATUGAJAH, KEC. GEDANGSARI""";;;;
"177348,JAWA DAN BALI,MENTERI,33,JAWA TENGAH,07,WONOSOBO,WIUP,CV,KORSA MERAHPUTIH SEJAHTERA,1233075402021002,,,,PENCADANGAN,2.7,KERIKIL BERPASIR ALAMI (SIRTU),5,40,,,,""SUNGAI SERAYU, DESA SIMBAREJO DAN MANGUNREJO, KECAMATAN SELOMERTO DAN KALIKAJAR""";;;;
"177350,SUMATERA,MENTERI,16,SUMATERA SELATAN,03,KAB. MUARA ENIM,WIUP,CV,MODELINDO PRATAMA MANDIRI,1116035192021007,,,,PENCADANGAN,30.0,TANAH URUG,5,19,,,,""DESA SUKARAMI, KEC. RAMBANG, KAB. MUARA ENIM, PROV. SUMATERA SELATAN""";;;;
177351,SUMATERA,GUBERNUR,13,SUMATERA BARAT,07,KAB. LIMA PULUH KOTA,IUP,PT,BUKIT SAFA MARWA,1113075442021001,91202037502320001                                                                                   ,2023-11-06,2028-11-06,OPERASI PRODUKSI,20.0,BATU GAMPING,5,44,CNC,,,NAGARI HALABAN KECAMATAN LAREH SAGO HALABAN KABUPATEN LIMA PULUH KOTA PROVINSI SUMATERA BARAT;;;;
"177353,JAWA DAN BALI,GUBERNUR,35,JAWA TIMUR,23,KAB. TUBAN,IUP,PT,SILIKA ANUGERAH MANDIRI,1235236112021001,02050102113870005                                                                                   ,2024-03-15,2044-03-14,OPERASI PRODUKSI,77.07,PASIR KUARSA,6,11,CNC,,,""DESA JATISARI, TENGGER KULON KECAMATAN BANCAR KABUPATEN TUBAN PROVINSI JAWA TIMUR""";;;;
177355,SULAWESI,MENTERI,75,GORONTALO,01,GORONTALO,WIUP,CV,INDO BATU ALAM SUKSES,1475015332021001,,,,PENCADANGAN,9.5,BATU GUNUNG QUARRY BESAR,5,33,,,,DESA PIOHAYANGA BARAT KECAMATAN TELAGA;;;;
